,ticker,year,post_to,pl_dtt,pl_lnctm,pl_lntt,bs_tts,bs_vcsh,pl_tnlt,Industry3,Industry2,Industry1,count
23387,VTB,2018,HOSE,536517322589.0,16564501436.0,23523681862.0,467096027638.0,209367249365.0,,Đồ gia dụng lâu bền,Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23388,VTB,2019,HOSE,359559212843.0,12512498016.0,20940300656.0,332088224529.0,205151786272.0,,Đồ gia dụng lâu bền,Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23389,VTB,2020,HOSE,458625153150.0,19598746706.0,33266061066.0,305748641540.0,210571948893.0,,Đồ gia dụng lâu bền,Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23390,VTB,2021,HOSE,327487287011.0,4680313860.0,9102452682.0,268570321929.0,197280576020.0,,Đồ gia dụng lâu bền,Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23391,VTC,2008,HNX,92776740645.0,2880926228.0,4792674973.0,113249628198.0,55074590143.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23392,VTC,2009,HNX,101987334527.0,3899780464.0,5943459820.0,120376812673.0,57872334464.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23393,VTC,2010,HNX,72721614230.0,786682853.0,1439960453.0,95185979850.0,58014206894.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23394,VTC,2011,HNX,61788435136.0,-7546684214.0,-6988842047.0,93778320750.0,50283028062.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23395,VTC,2012,HNX,76202796198.0,-3281193883.0,-1526125243.0,84852777615.0,47823064635.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23396,VTC,2013,HNX,88965775085.0,16781467.0,3434667452.0,86359508099.0,48390303357.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23397,VTC,2014,HNX,108630992451.0,4551122468.0,8315757131.0,136628881509.0,70771170292.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23398,VTC,2015,HNX,108672833225.0,7682592641.0,11218554764.0,128575768690.0,78803419028.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23399,VTC,2016,HNX,296946414840.0,7618555601.0,12218521592.0,198718630151.0,86328463829.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23400,VTC,2017,HNX,427760164374.0,8972937942.0,16222586821.0,432628632183.0,90172938729.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23401,VTC,2018,HNX,490646880110.0,8242608958.0,16018582387.0,473800377383.0,93362018911.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23402,VTC,2019,HNX,653474438435.0,9887374501.0,14780592308.0,536060579499.0,96083634030.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23403,VTC,2020,HNX,428755927088.0,10044724851.0,13647733808.0,381746486944.0,98042086588.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23404,VTC,2021,HNX,140837773887.0,372112070.0,1046334467.0,254337691840.0,88124045204.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,14
23414,VTD,2017,UPCoM,8873792207.0,-225834849.0,-143135506.0,25059702884.0,13714633944.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,5
23415,VTD,2018,UPCoM,78039674117.0,1822751068.0,2294821952.0,37128846838.0,15537385012.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,5
23416,VTD,2019,UPCoM,145459206938.0,4808119068.0,6010148835.0,91024441527.0,62807104080.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,5
23417,VTD,2020,UPCoM,104171286755.0,3261014695.0,3815103151.0,88361205918.0,65761144259.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,5
23418,VTD,2021,UPCoM,149970157444.0,10873026595.0,12644978532.0,119084716401.0,76751581695.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,5
23420,VTE,2009,UPCoM,235207246510.0,11515524883.0,13217729774.0,294958311515.0,110600445901.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,10
23421,VTE,2010,UPCoM,1601962512099.0,24370428945.0,32529181391.0,729239943229.0,170066854632.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,10
23425,VTE,2014,UPCoM,1014343380698.0,5865559146.0,5865559146.0,364677736196.0,144496079390.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,10
23426,VTE,2015,UPCoM,923117777759.0,10505890550.0,10505890550.0,502939156024.0,155001969940.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,10
23427,VTE,2016,UPCoM,814555191212.0,12346388298.0,12346388298.0,379432320768.0,167348358238.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,10
23428,VTE,2017,UPCoM,598678853495.0,4971661028.0,6121999143.0,375246405497.0,171822853164.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,10
23429,VTE,2018,UPCoM,709780774418.0,2531135155.0,3174105768.0,377198703892.0,171279290417.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,10
23430,VTE,2019,UPCoM,800705409038.0,5922310821.0,8594478622.0,367713132262.0,174804650738.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,10
23431,VTE,2020,UPCoM,667987533677.0,7554327434.0,9567230211.0,382199008039.0,176315208736.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,10
23432,VTE,2021,UPCoM,563922258363.0,2983072953.0,4399767503.0,340446085459.0,171746848946.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,10
23433,VTG,2008,UPCoM,238714502457.0,5659401749.0,10174148587.0,262262958009.0,201647319239.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23434,VTG,2009,UPCoM,180893343479.0,1273870502.0,1273870502.0,269782045910.0,200386078039.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23435,VTG,2010,UPCoM,194370791997.0,3563403602.0,6282420276.0,277466959390.0,197694323074.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23436,VTG,2011,UPCoM,192364569963.0,6642943906.0,8169519660.0,279031606111.0,200294100051.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23437,VTG,2012,UPCoM,171013728647.0,7755695258.0,9421027945.0,263346051083.0,203138236760.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23438,VTG,2013,UPCoM,139845559866.0,-1840421674.0,-1082523788.0,236615932770.0,166903523852.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23439,VTG,2014,UPCoM,141066837440.0,4780053378.0,5513253902.0,238084248140.0,171683577230.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23440,VTG,2015,UPCoM,153535222885.0,3865675280.0,5784210631.0,253482654166.0,184445932244.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23441,VTG,2016,UPCoM,152584789506.0,-6271394380.0,-5456067820.0,252507781610.0,174659580631.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23442,VTG,2017,UPCoM,154181767211.0,-6683329080.0,-5386931322.0,240413270640.0,168241337518.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23443,VTG,2018,UPCoM,140482601403.0,8806446323.0,9858674067.0,237586357352.0,177202261357.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23444,VTG,2019,UPCoM,131408308559.0,2793151365.0,7688581893.0,230599051882.0,180028916207.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23445,VTG,2020,UPCoM,73168437447.0,-17244349913.0,-16600095968.0,213607226497.0,162625766448.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23446,VTG,2021,UPCoM,44587365891.0,-18741033457.0,-19147561342.0,205063317844.0,143478205106.0,,"Khách sạn, nhà hàng & Giải trí",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,14
23447,VTH,2008,HNX,78127071263.0,162231750.0,162231750.0,69310995331.0,64354270747.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23448,VTH,2009,HNX,105059340029.0,1972667222.0,2076655079.0,73707718532.0,66050916683.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23449,VTH,2010,HNX,89180518478.0,2237623717.0,2503366762.0,69014874471.0,66668049024.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23450,VTH,2011,HNX,181849181967.0,9527241534.0,10332366212.0,78217400548.0,69061033134.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23451,VTH,2012,HNX,377147269295.0,12650620119.0,14149657345.0,87225557501.0,79139658400.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23452,VTH,2013,HNX,415607315210.0,13903828439.0,15106826591.0,90783395674.0,83778424827.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23453,VTH,2014,HNX,562979108989.0,14580951586.0,15919911726.0,95316318063.0,86551878716.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23454,VTH,2015,HNX,519697653080.0,14911921977.0,16169625261.0,113672139352.0,89859896019.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23455,VTH,2016,HNX,230510397958.0,6177561886.0,7310106155.0,102965461410.0,83949788828.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23456,VTH,2017,HNX,444907708312.0,4776322918.0,6016903648.0,110440029180.0,85361253082.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23457,VTH,2018,HNX,349207817914.0,-7333745329.0,-7333745329.0,105198054195.0,74763296087.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23458,VTH,2019,HNX,212488448165.0,4140190100.0,4143871312.0,122671532672.0,78903486187.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23459,VTH,2020,HNX,225630054616.0,89180050.0,105379189.0,155577786050.0,78992666237.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23460,VTH,2021,HNX,298431004974.0,4270678465.0,5366269645.0,191092052305.0,83263344702.0,,Thiết bị điện,Tư liệu sản xuất,Công nghiệp,14
23462,VTI,2009,UPCoM,1115035248232.0,4938643377.0,5986234396.0,348368236164.0,41787862170.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,12
23463,VTI,2010,UPCoM,1244838353272.0,5274455217.0,7017278989.0,352725036290.0,41680791818.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,12
23464,VTI,2011,UPCoM,1409106112006.0,5932472006.0,7938848614.0,447419714032.0,49380027387.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,12
23465,VTI,2012,UPCoM,1088588849690.0,5592412220.0,6769003566.0,485468842406.0,50136994405.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,12
23466,VTI,2013,UPCoM,633270712349.0,211489569.0,2073985716.0,388608418681.0,44938750402.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,12
23467,VTI,2014,UPCoM,383571948952.0,-135530279761.0,-135376788861.0,249361243514.0,-90591529359.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,12
23468,VTI,2015,UPCoM,86259109719.0,-54286861195.0,-54286861195.0,135596903798.0,-144878390554.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,12
23469,VTI,2016,UPCoM,61343501658.0,-52056165664.0,-52056165664.0,84880114613.0,-196934556218.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,12
23470,VTI,2017,UPCoM,56724608948.0,-49202606449.0,-49202606449.0,33668500190.0,-246137162667.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,12
23471,VTI,2018,UPCoM,30914687957.0,-16608617013.0,-16608617013.0,19414649071.0,-262745779680.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,12
23473,VTI,2020,UPCoM,26623219850.0,18941050.0,18941050.0,12741494252.0,-262726838630.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,12
23474,VTI,2021,UPCoM,26093344021.0,-8561644918.0,-8561644918.0,12725805290.0,-271370483548.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,12
23475,VTJ,2008,HNX,48402378643.0,7236725214.0,9946718950.0,130725666095.0,122275196013.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23476,VTJ,2009,HNX,33007004764.0,9222688920.0,10288744658.0,186696768620.0,123374898133.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23477,VTJ,2010,HNX,72271810395.0,10813856034.0,14408874713.0,151228782185.0,125292963670.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23478,VTJ,2011,HNX,141558329034.0,6988493007.0,9420622186.0,163531574200.0,121443833156.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23479,VTJ,2012,HNX,49460924134.0,-7544125152.0,-7544125152.0,132018609969.0,107140513494.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23480,VTJ,2013,HNX,51528177272.0,2208066885.0,2208066885.0,118591971507.0,109348580379.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23481,VTJ,2014,HNX,28734897673.0,1500984683.0,1500984683.0,115197386911.0,110849565062.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23482,VTJ,2015,HNX,344869131927.0,10999519578.0,14869413430.0,152090885162.0,121849084640.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23483,VTJ,2016,HNX,1000868041225.0,14863077755.0,23726516974.0,178736065401.0,129792162395.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23484,VTJ,2017,HNX,457980488038.0,3413993042.0,3413993042.0,134162852164.0,121783739995.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23485,VTJ,2018,HNX,14397787393.0,-10135260178.0,-10135260178.0,110073075843.0,104968800652.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23486,VTJ,2019,HNX,4022865223.0,11218886436.0,11218886436.0,118582715654.0,116187687088.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23487,VTJ,2020,HNX,5086879853.0,-24869788396.0,-20153931741.0,100562709016.0,93053410206.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23488,VTJ,2021,HNX,5322909681.0,-1232189870.0,224584505.0,99992199747.0,91821220336.0,,Thuốc lá,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23491,VTK,2010,UPCoM,41122146786.0,8104323452.0,10827764604.0,38781867332.0,24317189606.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23492,VTK,2011,UPCoM,59684134940.0,12216780000.0,16313040000.0,55559628907.0,33672757576.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23493,VTK,2012,UPCoM,64487887449.0,12560577992.0,16790391944.0,59676919300.0,43100328768.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23494,VTK,2013,UPCoM,60909131978.0,11773961046.0,15724072396.0,63433995354.0,51720655814.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23495,VTK,2014,UPCoM,60811105127.0,12808772787.0,16452093909.0,69578257271.0,61422991601.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23496,VTK,2015,UPCoM,70458613813.0,15274929771.0,19612576630.0,82646079121.0,72760868372.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23497,VTK,2016,UPCoM,81059428294.0,17833707405.0,22326248773.0,95059649417.0,82667082800.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23498,VTK,2017,UPCoM,90502767189.0,18032713960.0,22805120356.0,99275846257.0,84429182536.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23499,VTK,2018,UPCoM,91886425634.0,17880166018.0,22392532376.0,120317844229.0,94227359968.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23500,VTK,2019,UPCoM,112246721796.0,16011370714.0,20051213393.0,135057683541.0,101316848279.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23501,VTK,2020,UPCoM,113026467735.0,17283546153.0,20115016525.0,158748575451.0,107913535403.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23502,VTK,2021,UPCoM,136095956293.0,17025698400.0,21310277334.0,158927870816.0,113918589098.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23503,VTL,2008,HNX,81920797568.0,3514578013.0,4434949942.0,85015743599.0,31335424515.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23504,VTL,2009,HNX,92696542790.0,4680416654.0,5677253676.0,104623875325.0,33393638890.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23505,VTL,2010,HNX,96337281305.0,3178604968.0,4248921066.0,105409381036.0,33670484530.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23506,VTL,2011,HNX,84066531001.0,2167768281.0,3084703937.0,92297469211.0,33448347261.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23507,VTL,2012,HNX,105650294678.0,-2396360572.0,-2356389310.0,121887470910.0,28884138349.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23508,VTL,2013,HNX,57212493290.0,204554946.0,233823152.0,121173610058.0,29167195274.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23509,VTL,2014,HNX,69106956381.0,-3321049825.0,-3191981399.0,115169007374.0,23573541404.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23510,VTL,2015,HNX,127944256481.0,8958590762.0,10077039623.0,127186541292.0,30462876067.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23511,VTL,2016,HNX,48773879861.0,1904768954.0,2205575257.0,138850867062.0,28765129926.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23512,VTL,2017,HNX,89266749982.0,2365174800.0,3501802523.0,160323738667.0,43353669975.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23513,VTL,2018,HNX,65457501258.0,11270602454.0,16479993322.0,144814195496.0,49154261694.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23514,VTL,2019,HNX,91733265259.0,2124239744.0,2124239744.0,148188421041.0,46609178527.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23515,VTL,2020,HNX,53358235857.0,-14733800248.0,-14733800248.0,133805292161.0,23039462997.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23516,VTL,2021,HNX,80750017666.0,460876401.0,460915656.0,141075648439.0,23488807819.0,,Đồ uống,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
23520,VTM,2011,UPCoM,212450349689.0,8217452116.0,10287456895.0,135005070575.0,30237045972.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,11
23521,VTM,2012,UPCoM,240015193061.0,6659598423.0,8347068838.0,183115694465.0,33801257074.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,11
23522,VTM,2013,UPCoM,253303557063.0,3626363427.0,4945110569.0,205543585222.0,32394062836.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,11
23523,VTM,2014,UPCoM,300657669657.0,4265994737.0,5510582611.0,202050331660.0,33270661257.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,11
23524,VTM,2015,UPCoM,341172527611.0,4238141628.0,5611932224.0,195108750183.0,33951740285.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,11
23525,VTM,2016,UPCoM,313256430719.0,3481364302.0,4747182499.0,177171364391.0,37433104587.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,11
23526,VTM,2017,UPCoM,300574699646.0,3879224091.0,5040972046.0,147487856034.0,38285010207.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,11
23527,VTM,2018,UPCoM,306571414869.0,4050097515.0,5301288965.0,112371822045.0,38455883631.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,11
23528,VTM,2019,UPCoM,309112530138.0,4327202825.0,5452595520.0,121417416996.0,39357654736.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,11
23529,VTM,2020,UPCoM,263064285494.0,4119286670.0,5179640838.0,155339222693.0,39857535969.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,11
23530,VTM,2021,UPCoM,288121015082.0,4082503202.0,5459495311.0,183027053709.0,39820752501.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,11
23531,VTO,2008,HOSE,753110139102.0,35992648141.0,40238563162.0,3412791143080.0,779502213550.0,,Vận tải biển,Vận tải,Công nghiệp,14
23532,VTO,2009,HOSE,1165021362499.0,34294352667.0,38567322492.0,3281776357509.0,786011225990.0,,Vận tải biển,Vận tải,Công nghiệp,14
23533,VTO,2010,HOSE,1352092939389.0,83097563413.0,102011198096.0,3066635341871.0,1031065908459.0,,Vận tải biển,Vận tải,Công nghiệp,14
23534,VTO,2011,HOSE,1665599788282.0,65997890541.0,75175388568.0,2857180471245.0,1041729513548.0,,Vận tải biển,Vận tải,Công nghiệp,14
23535,VTO,2012,HOSE,1641124531918.0,49292489941.0,56872466091.0,2589318120642.0,1039098558878.0,,Vận tải biển,Vận tải,Công nghiệp,14
23536,VTO,2013,HOSE,1564150715475.0,44963632603.0,61090847956.0,2237804092143.0,1052111568681.0,,Vận tải biển,Vận tải,Công nghiệp,14
23537,VTO,2014,HOSE,1526076104077.0,52472366799.0,67389817191.0,2108804130279.0,1048848627880.0,,Vận tải biển,Vận tải,Công nghiệp,14
23538,VTO,2015,HOSE,1335025601795.0,57489301478.0,75912442228.0,1961346442091.0,1077844321962.0,,Vận tải biển,Vận tải,Công nghiệp,14
23539,VTO,2016,HOSE,1170014558679.0,86959589161.0,115626084027.0,2076839273884.0,1110870578123.0,,Vận tải biển,Vận tải,Công nghiệp,14
23540,VTO,2017,HOSE,1260182082963.0,94482581610.0,120386958755.0,1946464027289.0,1134159826933.0,,Vận tải biển,Vận tải,Công nghiệp,14
23541,VTO,2018,HOSE,1598930579165.0,102064340313.0,132521812001.0,1845924353519.0,1148964167846.0,,Vận tải biển,Vận tải,Công nghiệp,14
23542,VTO,2019,HOSE,1516586207791.0,99284530245.0,127467483499.0,1975712824196.0,1159285221599.0,,Vận tải biển,Vận tải,Công nghiệp,14
23543,VTO,2020,HOSE,1165642873007.0,69962683413.0,90506410336.0,1786067179783.0,1100736320090.0,,Vận tải biển,Vận tải,Công nghiệp,14
23544,VTO,2021,HOSE,946220334284.0,129305870609.0,164293997644.0,1756055704112.0,1147666711318.0,,Vận tải biển,Vận tải,Công nghiệp,14
23547,VTP,2010,UPCoM,432094629118.0,15917441001.0,21070784138.0,173885833446.0,76709771306.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23548,VTP,2011,UPCoM,530553593340.0,18236551822.0,24375201218.0,208155529482.0,85495116514.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23549,VTP,2012,UPCoM,629560442774.0,19279598887.0,26304290885.0,195534092630.0,94646137528.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23550,VTP,2013,UPCoM,846132533995.0,22651368034.0,30996451345.0,276129298165.0,107619812258.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23551,VTP,2014,UPCoM,1317853895638.0,39252781503.0,52481640766.0,380123122453.0,135664067877.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
23552,VTP,2015,UPCoM,1992655259687.0,62580521741.0,82656706542.0,614985606472.0,185653535883.0,,Dịch vụ viễn thông đa ngành,Dịch vụ viễn thông,Dịch vụ viễn thông,12
